experiment_id,dataset_family,investigation_id,original_test_id,fuel_material,material_category,sample_description,oxygen_pct,pressure_mmhg,pressure_kpa,burn_time_s,extinction_outcome,extinction_diameter_mm,initial_diameter_mm,burning_rate_mms,airflow_velocity_cms,flame_temp_k,gravity_condition,ignition_power_w,ignition_time_s,co2_pct,co_ppm,test_date,source_name,source_url,notes
FLEX-068,FLEX,PSI-69,68,Methanol,Liquid Droplet,Droplet initial diameter: 2.38 mm,15.0,768.8,102.5,10.7,Extinction,1.29,2.38,0.39,0.0,1400.0,Microgravity (~0g),,,,,3/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 189R003. Extinction diameter: 1.29 mm. Burning rate: 0.39 mm/s.
FLEX-069,FLEX,PSI-69,69,Heptane,Liquid Droplet,Droplet initial diameter: 1.1 mm,14.0,767.1,102.27,1.3,Completion,0.0,1.1,0.94,0.0,1400.0,Microgravity (~0g),,,,,3/23/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 193R002. Extinction diameter: 0.0 mm. Burning rate: 0.94 mm/s.
FLEX-070,FLEX,PSI-69,70,Heptane,Liquid Droplet,Droplet initial diameter: 4.67 mm,15.0,761.0,101.46,1.6,Extinction,4.6,4.67,0.41,0.0,1400.0,Microgravity (~0g),,,,,3/23/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 193F001. Extinction diameter: 4.6 mm. Burning rate: 0.41 mm/s.
FLEX-071,FLEX,PSI-69,71,Methanol,Liquid Droplet,Droplet initial diameter: 2.25 mm,15.0,768.3,102.43,8.4,Extinction,,2.25,0.4,0.0,1400.0,Microgravity (~0g),,,,,3/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 189R002. Extinction diameter: None mm. Burning rate: 0.4 mm/s.
FLEX-072,FLEX,PSI-69,72,Heptane,Liquid Droplet,Droplet initial diameter: 1.13 mm,15.0,765.2,102.02,2.5,Completion,,1.13,0.52,0.0,1400.0,Microgravity (~0g),,,,,3/23/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 193R001. Extinction diameter: None mm. Burning rate: 0.52 mm/s.
FLEX-073,FLEX,PSI-69,73,Heptane,Liquid Droplet,Droplet initial diameter: 4.64 mm,15.0,761.0,101.46,1.5,Extinction,4.58,4.64,0.56,0.0,1400.0,Microgravity (~0g),,,,,3/23/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 193F001. Extinction diameter: 4.58 mm. Burning rate: 0.56 mm/s.
FLEX-074,FLEX,PSI-69,74,Heptane,Liquid Droplet,Droplet initial diameter: 1.33 mm,15.0,765.9,102.11,2.3,Completion,,1.33,0.77,0.0,1400.0,Microgravity (~0g),,,,,3/23/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 221F001. Extinction diameter: None mm. Burning rate: 0.77 mm/s.
FLEX-075,FLEX,PSI-69,75,Methanol,Liquid Droplet,Droplet initial diameter: 2.54 mm,13.0,770.8,102.76,9.1,Extinction,1.78,2.54,0.37,0.0,1400.0,Microgravity (~0g),,,,,3/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 203R002. Extinction diameter: 1.78 mm. Burning rate: 0.37 mm/s.
FLEX-076,FLEX,PSI-69,76,Methanol,Liquid Droplet,Droplet initial diameter: 3.21 mm,13.0,769.5,102.59,8.9,Extinction,2.78,3.21,0.37,0.0,1400.0,Microgravity (~0g),,,,,3/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 203F001. Extinction diameter: 2.78 mm. Burning rate: 0.37 mm/s.
FLEX-077,FLEX,PSI-69,77,Methanol,Liquid Droplet,Droplet initial diameter: 3.33 mm,14.0,768.4,102.44,8.5,Extinction,2.91,3.33,0.34,0.0,1400.0,Microgravity (~0g),,,,,3/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 175R001. Extinction diameter: 2.91 mm. Burning rate: 0.34 mm/s.
FLEX-078,FLEX,PSI-69,78,Methanol,Liquid Droplet,Droplet initial diameter: 2.66 mm,14.0,766.0,102.12,12.9,Extinction,1.66,2.66,0.35,0.0,1400.0,Microgravity (~0g),,,,,3/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 175F001. Extinction diameter: 1.66 mm. Burning rate: 0.35 mm/s.
FLEX-079,FLEX,PSI-69,79,Heptane,Liquid Droplet,Droplet initial diameter: 2.92 mm,13.0,768.1,102.4,1.5,Extinction,2.86,2.92,0.25,0.0,1400.0,Microgravity (~0g),,,,,3/30/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 179F001. Extinction diameter: 2.86 mm. Burning rate: 0.25 mm/s.
FLEX-080,FLEX,PSI-69,80,Heptane,Liquid Droplet,Spherical droplet,13.0,770.0,102.66,1.0,Extinction,,,,0.0,1400.0,Microgravity (~0g),,,,,3/30/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 207F001. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-081,FLEX,PSI-69,81,Heptane,Liquid Droplet,Spherical droplet,13.0,770.2,102.68,1.5,Extinction,,,,0.0,1400.0,Microgravity (~0g),,,,,3/30/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 207F002. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-082,FLEX,PSI-69,82,Methanol,Liquid Droplet,Droplet initial diameter: 2.84 mm,13.0,764.6,101.94,7.5,Extinction,2.39,2.84,0.35,0.0,1400.0,Microgravity (~0g),,,,,4/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 304F001. Extinction diameter: 2.39 mm. Burning rate: 0.35 mm/s.
FLEX-083,FLEX,PSI-69,83,Methanol,Liquid Droplet,Spherical droplet,12.0,772.0,102.92,5.45,Extinction,,,,0.0,1400.0,Microgravity (~0g),,,,,4/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 304F002. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-084,FLEX,PSI-69,84,Methanol,Liquid Droplet,Droplet initial diameter: 2.35 mm,12.0,767.2,102.28,10.8,Extinction,1.42,2.35,0.35,0.0,1400.0,Microgravity (~0g),,,,,4/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 304R001. Extinction diameter: 1.42 mm. Burning rate: 0.35 mm/s.
FLEX-085,FLEX,PSI-69,85,Methanol,Liquid Droplet,Droplet initial diameter: 2.4 mm,12.0,771.2,102.82,9.3,Extinction,1.77,2.4,0.35,0.0,1400.0,Microgravity (~0g),,,,,4/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 304R002. Extinction diameter: 1.77 mm. Burning rate: 0.35 mm/s.
FLEX-086,FLEX,PSI-69,86,Methanol,Liquid Droplet,Droplet initial diameter: 3.07 mm,12.0,770.0,102.66,9.0,Extinction,2.56,3.07,0.35,0.0,1400.0,Microgravity (~0g),,,,,4/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 305F002. Extinction diameter: 2.56 mm. Burning rate: 0.35 mm/s.
FLEX-087,FLEX,PSI-69,87,Methanol,Liquid Droplet,Droplet initial diameter: 2.64 mm,12.0,771.2,102.82,9.3,Extinction,1.92,2.64,0.38,0.0,1400.0,Microgravity (~0g),,,,,4/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 305F003. Extinction diameter: 1.92 mm. Burning rate: 0.38 mm/s.
FLEX-088,FLEX,PSI-69,88,Methanol,Liquid Droplet,Droplet initial diameter: 3.01 mm,25.0,537.5,71.66,14.8,Disruption,,3.01,0.53,0.0,1250.0,Microgravity (~0g),,,,,5/5/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 053R001. Extinction diameter: None mm. Burning rate: 0.53 mm/s.
FLEX-089,FLEX,PSI-69,89,Methanol,Liquid Droplet,Droplet initial diameter: 3.7 mm,25.0,537.4,71.65,24.0,Disruption,,3.7,0.51,0.0,1250.0,Microgravity (~0g),,,,,5/5/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 053F001. Extinction diameter: None mm. Burning rate: 0.51 mm/s.
FLEX-090,FLEX,PSI-69,90,Methanol,Liquid Droplet,Droplet initial diameter: 3.62 mm,25.0,539.2,71.89,20.1,Disruption,,3.62,0.53,0.0,1250.0,Microgravity (~0g),,,,,5/6/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 141R001. Extinction diameter: None mm. Burning rate: 0.53 mm/s.
FLEX-091,FLEX,PSI-69,91,Methanol,Liquid Droplet,Droplet initial diameter: 3.51 mm,25.0,538.3,71.77,18.0,Disruption,,3.51,0.51,0.0,1250.0,Microgravity (~0g),,,,,5/5/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 141F001. Extinction diameter: None mm. Burning rate: 0.51 mm/s.
FLEX-092,FLEX,PSI-69,92,Heptane,Liquid Droplet,Droplet initial diameter: 3.41 mm,25.0,536.3,71.5,21.7,Disruption,,3.41,0.55,0.0,1250.0,Microgravity (~0g),,,,,6/14/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 061F002. Extinction diameter: None mm. Burning rate: 0.55 mm/s.
FLEX-093,FLEX,PSI-69,93,Heptane,Liquid Droplet,Droplet initial diameter: 2.48 mm,25.0,537.3,71.63,8.3,Disruption,0.0,2.48,0.71,0.0,1250.0,Microgravity (~0g),,,,,6/15/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 149F001. Extinction diameter: 0.0 mm. Burning rate: 0.71 mm/s.
FLEX-094,FLEX,PSI-69,94,Heptane,Liquid Droplet,Droplet initial diameter: 3.53 mm,24.0,533.6,71.14,10.1,Extinction,2.76,3.53,0.51,0.0,1400.0,Microgravity (~0g),,,,,6/15/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C08H101. Extinction diameter: 2.76 mm. Burning rate: 0.51 mm/s.
FLEX-095,FLEX,PSI-69,95,Heptane,Liquid Droplet,Droplet initial diameter: 3.6 mm,24.0,534.4,71.25,8.0,Extinction,3.04,3.6,0.58,0.0,1400.0,Microgravity (~0g),,,,,6/15/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C08H201. Extinction diameter: 3.04 mm. Burning rate: 0.58 mm/s.
FLEX-096,FLEX,PSI-69,96,Heptane,Liquid Droplet,Spherical droplet,24.0,534.4,71.25,5.2,Disruption,,,,0.0,1250.0,Microgravity (~0g),,,,,6/15/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C08H301. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-097,FLEX,PSI-69,97,Methanol,Liquid Droplet,Droplet initial diameter: 4.25 mm,23.0,534.2,71.22,26.5,Completion,2.6,4.25,0.45,0.0,1400.0,Microgravity (~0g),,,,,6/16/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C08M101. Extinction diameter: 2.6 mm. Burning rate: 0.45 mm/s.
FLEX-098,FLEX,PSI-69,98,Methanol,Liquid Droplet,Droplet initial diameter: 3.64 mm,23.0,537.1,71.61,22.9,Extinction,1.74,3.64,0.47,0.0,1400.0,Microgravity (~0g),,,,,6/21/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C09M201. Extinction diameter: 1.74 mm. Burning rate: 0.47 mm/s.
FLEX-099,FLEX,PSI-69,99,Methanol,Liquid Droplet,Droplet initial diameter: 4.28 mm,23.0,535.0,71.33,33.0,Extinction,2.32,4.28,0.42,0.0,1400.0,Microgravity (~0g),,,,,6/21/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C09M101. Extinction diameter: 2.32 mm. Burning rate: 0.42 mm/s.
FLEX-100,FLEX,PSI-69,100,Heptane,Liquid Droplet,Droplet initial diameter: 4.14 mm,23.0,536.7,71.55,6.1,Extinction,3.98,4.14,0.34,0.0,1400.0,Microgravity (~0g),,,,,6/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C09H101. Extinction diameter: 3.98 mm. Burning rate: 0.34 mm/s.
FLEX-101,FLEX,PSI-69,101,Heptane,Liquid Droplet,Droplet initial diameter: 3.88 mm,23.0,538.7,71.82,6.5,Extinction,3.45,3.88,0.5,0.0,1400.0,Microgravity (~0g),,,,,6/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C09H201. Extinction diameter: 3.45 mm. Burning rate: 0.5 mm/s.
FLEX-102,FLEX,PSI-69,102,Heptane,Liquid Droplet,Droplet initial diameter: 3.57 mm,21.0,534.2,71.22,4.2,Extinction,3.43,3.57,0.33,0.0,1400.0,Microgravity (~0g),,,,,6/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C10H101. Extinction diameter: 3.43 mm. Burning rate: 0.33 mm/s.
FLEX-103,FLEX,PSI-69,103,Heptane,Liquid Droplet,Droplet initial diameter: 4.0 mm,21.0,534.3,71.23,3.2,Extinction,3.88,4.0,0.35,0.0,1400.0,Microgravity (~0g),,,,,6/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C10H201. Extinction diameter: 3.88 mm. Burning rate: 0.35 mm/s.
FLEX-104,FLEX,PSI-69,104,Methanol,Liquid Droplet,Droplet initial diameter: 3.6 mm,23.0,534.1,71.21,23.2,Extinction,1.58,3.6,0.49,0.0,1400.0,Microgravity (~0g),,,,,6/16/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C08M201. Extinction diameter: 1.58 mm. Burning rate: 0.49 mm/s.
FLEX-105,FLEX,PSI-69,105,Methanol,Liquid Droplet,Droplet initial diameter: 4.17 mm,23.0,534.6,71.27,30.7,Disruption,2.0,4.17,0.47,0.0,1250.0,Microgravity (~0g),,,,,6/16/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C08M301. Extinction diameter: 2.0 mm. Burning rate: 0.47 mm/s.
FLEX-106,FLEX,PSI-69,106,Methanol,Liquid Droplet,Droplet initial diameter: 3.08 mm,23.0,538.3,71.77,14.1,Disruption,1.75,3.08,0.51,0.0,1250.0,Microgravity (~0g),,,,,6/21/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C09M401. Extinction diameter: 1.75 mm. Burning rate: 0.51 mm/s.
FLEX-107,FLEX,PSI-69,107,Methanol,Liquid Droplet,Droplet initial diameter: 3.18 mm,23.0,535.0,71.33,15.1,Disruption,,3.18,0.52,0.0,1250.0,Microgravity (~0g),,,,,6/16/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C08M401. Extinction diameter: None mm. Burning rate: 0.52 mm/s.
FLEX-108,FLEX,PSI-69,108,Methanol,Liquid Droplet,Droplet initial diameter: 3.75 mm,23.0,538.3,71.77,24.3,Completion,,3.75,0.47,0.0,1400.0,Microgravity (~0g),,,,,6/21/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C09M301. Extinction diameter: None mm. Burning rate: 0.47 mm/s.
FLEX-109,FLEX,PSI-69,109,Methanol,Liquid Droplet,Droplet initial diameter: 3.56 mm,21.0,536.5,71.53,,Extinction,1.92,3.56,0.42,0.0,1400.0,Microgravity (~0g),,,,,8/31/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C10M102. Extinction diameter: 1.92 mm. Burning rate: 0.42 mm/s.
FLEX-110,FLEX,PSI-69,110,Methanol,Liquid Droplet,Droplet initial diameter: 2.83 mm,21.0,537.0,71.59,13.0,Extinction,1.57,2.83,0.45,0.0,1400.0,Microgravity (~0g),,,,,8/31/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C10M201. Extinction diameter: 1.57 mm. Burning rate: 0.45 mm/s.
FLEX-111,FLEX,PSI-69,111,Methanol,Liquid Droplet,Droplet initial diameter: 3.37 mm,21.0,536.9,71.58,16.4,Completion,2.1,3.37,0.45,0.0,1400.0,Microgravity (~0g),,,,,8/31/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C10M303. Extinction diameter: 2.1 mm. Burning rate: 0.45 mm/s.
FLEX-112,FLEX,PSI-69,112,Methanol,Liquid Droplet,Droplet initial diameter: 3.99 mm,21.0,530.7,70.75,25.2,Completion,2.35,3.99,0.43,0.0,1400.0,Microgravity (~0g),,,,,9/1/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C10M401. Extinction diameter: 2.35 mm. Burning rate: 0.43 mm/s.
FLEX-113,FLEX,PSI-69,113,Methanol,Liquid Droplet,Droplet initial diameter: 4.2 mm,20.0,534.6,71.27,18.2,Extinction,2.85,4.2,0.49,0.0,1400.0,Microgravity (~0g),,,,,9/1/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C11M101. Extinction diameter: 2.85 mm. Burning rate: 0.49 mm/s.
FLEX-114,FLEX,PSI-69,114,Methanol,Liquid Droplet,Droplet initial diameter: 3.23 mm,20.0,0.0,,18.9,Extinction,1.68,3.23,0.42,0.0,1400.0,Microgravity (~0g),,,,,9/6/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C11M201. Extinction diameter: 1.68 mm. Burning rate: 0.42 mm/s.
FLEX-115,FLEX,PSI-69,115,Methanol,Liquid Droplet,Droplet initial diameter: 3.97 mm,20.0,535.8,71.43,22.9,Extinction,2.61,3.97,0.41,0.0,1400.0,Microgravity (~0g),,,,,9/1/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C11M301. Extinction diameter: 2.61 mm. Burning rate: 0.41 mm/s.
FLEX-116,FLEX,PSI-69,116,Methanol,Liquid Droplet,Droplet initial diameter: 3.16 mm,20.0,536.3,71.5,16.9,Extinction,1.57,3.16,0.46,0.0,1400.0,Microgravity (~0g),,,,,9/1/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C11M401. Extinction diameter: 1.57 mm. Burning rate: 0.46 mm/s.
FLEX-117,FLEX,PSI-69,117,Heptane,Liquid Droplet,Droplet initial diameter: 3.84 mm,20.0,531.1,70.81,2.4,Extinction,3.77,3.84,0.25,0.0,1400.0,Microgravity (~0g),,,,,9/6/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C11H101. Extinction diameter: 3.77 mm. Burning rate: 0.25 mm/s.
FLEX-118,FLEX,PSI-69,118,Heptane,Liquid Droplet,Droplet initial diameter: 3.03 mm,20.0,532.8,71.03,2.5,Extinction,2.93,3.03,0.38,0.0,1400.0,Microgravity (~0g),,,,,9/6/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C11H201. Extinction diameter: 2.93 mm. Burning rate: 0.38 mm/s.
FLEX-119,FLEX,PSI-69,119,Heptane,Liquid Droplet,Droplet initial diameter: 2.6 mm,18.0,532.6,71.01,1.3,Extinction,2.48,2.6,0.37,0.0,1400.0,Microgravity (~0g),,,,,9/7/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C12H103. Extinction diameter: 2.48 mm. Burning rate: 0.37 mm/s.
FLEX-120,FLEX,PSI-69,120,Heptane,Liquid Droplet,Droplet initial diameter: 2.45 mm,18.0,532.5,70.99,1.43,Extinction,2.39,2.45,0.38,0.0,1400.0,Microgravity (~0g),,,,,9/7/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C12H201. Extinction diameter: 2.39 mm. Burning rate: 0.38 mm/s.
FLEX-121,FLEX,PSI-69,121,Methanol,Liquid Droplet,Droplet initial diameter: 4.25 mm,18.0,526.3,70.17,8.0,Extinction,3.92,4.25,0.34,0.0,1400.0,Microgravity (~0g),,,,,9/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C12M101. Extinction diameter: 3.92 mm. Burning rate: 0.34 mm/s.
FLEX-122,FLEX,PSI-69,122,Methanol,Liquid Droplet,Droplet initial diameter: 3.46 mm,18.0,531.2,70.82,13.9,Extinction,2.58,3.46,0.41,0.0,1400.0,Microgravity (~0g),,,,,9/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C12M201. Extinction diameter: 2.58 mm. Burning rate: 0.41 mm/s.
FLEX-123,FLEX,PSI-69,123,Methanol,Liquid Droplet,Droplet initial diameter: 4.13 mm,18.0,532.0,70.93,8.7,Extinction,3.79,4.13,0.35,0.0,1400.0,Microgravity (~0g),,,,,9/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C12M301. Extinction diameter: 3.79 mm. Burning rate: 0.35 mm/s.
FLEX-124,FLEX,PSI-69,124,Methanol,Liquid Droplet,Droplet initial diameter: 2.87 mm,18.0,532.4,70.98,2.4,Extinction,2.74,2.87,0.3,0.0,1400.0,Microgravity (~0g),,,,,9/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C12M401. Extinction diameter: 2.74 mm. Burning rate: 0.3 mm/s.
FLEX-125,FLEX,PSI-69,125,Methanol,Liquid Droplet,Droplet initial diameter: 3.63 mm,17.0,537.2,71.62,5.7,Extinction,3.37,3.63,0.35,0.0,1400.0,Microgravity (~0g),,,,,9/13/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C13M103. Extinction diameter: 3.37 mm. Burning rate: 0.35 mm/s.
FLEX-126,FLEX,PSI-69,126,Methanol,Liquid Droplet,Droplet initial diameter: 2.8 mm,17.0,536.1,71.47,11.7,Extinction,1.84,2.8,0.4,0.0,1400.0,Microgravity (~0g),,,,,9/13/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C13M201. Extinction diameter: 1.84 mm. Burning rate: 0.4 mm/s.
FLEX-127,FLEX,PSI-69,127,Methanol,Liquid Droplet,Droplet initial diameter: 3.22 mm,17.0,536.7,71.55,11.0,Extinction,2.53,3.22,0.38,0.0,1400.0,Microgravity (~0g),,,,,9/13/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C13M301. Extinction diameter: 2.53 mm. Burning rate: 0.38 mm/s.
FLEX-128,FLEX,PSI-69,128,Methanol,Liquid Droplet,Droplet initial diameter: 2.91 mm,17.0,537.3,71.63,11.5,Extinction,,2.91,0.39,0.0,1400.0,Microgravity (~0g),,,,,9/13/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: C13M401. Extinction diameter: None mm. Burning rate: 0.39 mm/s.
